year,ahe,bachelor,female,age
2015,19.13461494,1,1,30
2015,33.42490768,1,1,30
2015,16.82692337,0,0,34
2015,31.25,1,0,31
2015,23.50427437,0,0,25
2015,18.75,1,1,27
2015,16.02564049,1,1,29
2015,9.615385056,0,0,28
2015,24.03846169,1,0,30
2015,46.58119583,1,0,34
2015,34.13557816,1,0,29
2015,14.42307663,1,1,26
2015,19.23077011,1,0,29
2015,14.42307663,0,1,26
2015,34.61538315,1,1,26
2015,9.615385056,0,0,28
2015,9.340659142,0,1,25
2015,42.30769348,1,0,28
2015,10.09615421,0,0,27
2015,13.15789509,1,1,32
2015,53.1468544,1,1,30
2015,19,1,1,33
2015,11.1336031,0,1,30
2015,27.40384674,1,0,32
2015,24.51922989,0,1,32
2015,38.46154022,1,0,30
2015,24.03846169,1,1,30
2015,29.4017086,1,0,31
2015,28.84615326,1,0,31
2015,25,1,0,34
2015,6.730769157,0,0,29
2015,33.76068497,0,0,28
2015,18.63905334,1,1,30
2015,16.02564049,1,1,28
2015,7.591093063,0,0,30
2015,29.53296661,0,0,30
2015,24.03846169,1,0,32
2015,22.03525734,0,0,34
2015,14.23076916,0,0,30
2015,25.64102554,1,1,29
2015,24.03846169,1,0,33
2015,9.519230843,0,0,34
2015,14.42307663,1,0,27
2015,14.42307663,1,1,31
2015,6.730769157,0,1,31
2015,19.55128288,0,0,32
2015,33.65384674,1,0,32
2015,22.02797127,0,0,30
2015,26.44230843,1,1,26
2015,26.92307663,1,0,32
2015,13.75,1,1,25
2015,10.72916698,0,0,26
2015,16.5,1,0,32
2015,16.82692337,0,1,27
2015,16.34615326,0,0,25
2015,14.42307663,0,0,29
2015,19.23077011,0,1,29
2015,13.46153831,0,0,30
2015,23.93162346,0,0,27
2015,9.615385056,0,1,32
2015,23.07692337,1,1,27
2015,10.98901081,1,1,34
2015,19.23077011,1,1,33
2015,14.9572649,0,0,25
2015,39.52991486,1,1,30
2015,13.77499962,0,0,32
2015,23.50427437,1,1,27
2015,20.67307663,0,0,32
2015,38.46154022,1,0,27
2015,16.92307663,1,0,32
2015,29.32692337,1,1,32
2015,45.19230652,1,0,31
2015,12.98076916,1,1,27
2015,25.48077011,1,1,29
2015,11.09467411,1,1,25
2015,31.15384674,1,1,29
2015,36.05769348,1,1,34
2015,17.57211494,1,0,28
2015,9.615385056,0,1,34
2015,21.63461494,1,0,34
2015,21.9017086,1,1,34
2015,24.03846169,1,1,33
2015,10.57692337,0,0,33
2015,10.76923084,1,0,34
2015,9.340659142,0,1,34
2015,33.56008911,1,0,31
2015,25.51020432,1,1,29
2015,19.11764717,0,0,27
2015,22.11538506,1,0,31
2015,23.55769157,1,1,32
2015,12.69230747,0,0,32
2015,7.091346264,1,1,27
2015,10.81730747,1,0,27
2015,13.46153831,0,0,29
2015,24.03846169,1,1,34
2015,51.92307663,1,0,33
2015,21.63461494,1,0,30
2015,21.63461494,1,0,33
2015,26.44230843,0,0,31
2015,22.69230843,1,0,31
2015,16.53846169,1,1,33
2015,33.65384674,1,0,33
2015,39.3162384,0,0,32
2015,14.42307663,0,0,28
2015,21.63461494,1,0,31
2015,17.88461494,0,0,26
2015,18.75,1,0,26
2015,16.82692337,0,0,34
2015,39.61538315,0,0,29
2015,12.01923084,0,0,27
2015,13.94230747,0,1,26
2015,16.32435989,1,1,34
2015,33.65384674,1,1,34
2015,23.55769157,0,1,33
2015,26,0,1,27
2015,12.01923084,0,0,31
2015,31.25,1,0,32
2015,10.57692337,0,0,33
2015,16.82692337,0,0,31
2015,17.79059792,0,0,33
2015,13.09615421,1,1,34
2015,7.692307472,0,1,32
2015,10.48951054,0,0,27
2015,7.692307472,0,1,25
2015,9.615385056,0,0,34
2015,10.68376064,0,0,29
2015,8.739999771,0,0,26
2015,19.23077011,1,1,32
2015,34.61538315,1,0,34
2015,27.53496552,0,0,33
2015,11.53846169,1,0,26
2015,10.909091,0,0,29
2015,12.98076916,1,0,32
2015,17.30769157,1,1,33
2015,18.50961494,1,1,29
2015,13.07692337,1,1,31
2015,27.02702713,0,0,32
2015,25,1,1,32
2015,3.846153736,0,1,30
2015,43.26922989,1,1,29
2015,13.46153831,0,0,32
2015,14.61538506,1,1,30
2015,22.11538506,1,0,27
2015,23.07692337,1,0,28
2015,16.82692337,1,1,31
2015,15.38461494,0,1,28
2015,27.83502007,1,0,33
2015,20.34023666,1,1,32
2015,11.53846169,0,0,33
2015,19.23077011,1,1,27
2015,33.65384674,1,1,27
2015,20.15532494,1,0,28
2015,11.05769253,0,1,34
2015,14.95811939,0,0,34
2015,17.94871712,1,1,32
2015,7.765384674,0,1,31
2015,14.42307663,0,0,28
2015,33.65384674,1,1,34
2015,25.64102554,1,1,31
2015,17.16346169,0,0,33
2015,44.87179565,0,0,34
2015,15.38461494,1,1,30
2015,11.53846169,1,1,31
2015,14.51923084,0,0,26
2015,14.375,1,1,29
2015,18.26922989,0,0,31
2015,16.19433212,1,1,34
2015,24.03846169,1,0,26
2015,16.82692337,0,0,26
2015,21.63461494,1,0,28
2015,23.07692337,0,1,28
2015,10.98901081,0,1,28
2015,16.48351669,1,1,26
2015,62.5,1,0,32
2015,18.46153831,1,0,31
2015,39.42307663,0,0,32
2015,33.65384674,1,0,29
2015,7.5,0,0,25
2015,7.692307472,1,0,31
2015,20.91346169,1,1,28
2015,13.88888931,1,1,26
2015,14.42307663,1,1,30
2015,10.5,0,0,29
2015,18.26922989,0,0,28
2015,19.23077011,0,0,32
2015,16.82692337,0,0,27
2015,14.42307663,0,0,28
2015,13.22115421,1,0,25
2015,10.81730747,0,1,32
2015,19.23077011,1,0,27
2015,44.23077011,0,1,31
2015,24.03846169,1,0,25
2015,6.538461685,1,0,25
2015,19.23077011,1,0,25
2015,28.84615326,1,1,31
2015,15.43269253,0,0,26
2015,11.87130165,0,0,27
2015,24.03846169,1,0,28
2015,19.6078434,1,0,29
2015,14.42307663,0,1,25
2015,28.84615326,1,0,30
2015,19.23077011,1,0,31
2015,16.82692337,1,1,33
2015,9.615385056,0,0,34
2015,9.615385056,1,1,27
2015,20.38461494,0,0,30
2015,9.615385056,0,0,28
2015,28.84615326,1,1,34
2015,19.23077011,0,0,34
2015,15.38461494,0,0,34
2015,34.13461685,1,0,33
2015,35.13313675,0,0,29
2015,14,0,0,32
2015,11.75213718,1,0,26
2015,13.46153831,1,1,33
2015,6.153846264,0,0,33
2015,14.42307663,0,0,25
2015,20,1,1,34
2015,19.23077011,1,1,30
2015,33.17307663,1,1,29
2015,12.01923084,0,0,30
2015,12.74038506,1,1,27
2015,32.69230652,1,1,29
2015,50.48077011,0,0,33
2015,43.26922989,1,0,34
2015,26.44230843,1,1,32
2015,43.45414352,1,0,31
2015,43.26922989,1,0,29
2015,13.46153831,0,0,27
2015,8.653845787,0,1,32
2015,23.38435364,1,0,31
2015,6.519556522,0,0,28
2015,14.9572649,1,0,28
2015,20.38461494,1,0,31
2015,13.84615421,1,1,29
2015,22.22222137,0,1,29
2015,17.30769157,0,0,25
2015,25.96153831,1,1,34
2015,19.23077011,1,0,28
2015,24.03846169,1,0,29
2015,21.36752129,0,1,27
2015,24.03846169,0,0,34
2015,48.07692337,0,0,26
2015,17.98699951,1,1,31
2015,23.50427437,0,0,27
2015,12.01923084,1,1,28
2015,9.134614944,0,1,27
2015,28.41880417,1,0,27
2015,33.65384674,1,1,27
2015,28.84615326,0,0,31
2015,24.03846169,0,0,26
2015,19.23077011,0,1,26
2015,26.92307663,1,0,28
2015,16.58653831,0,0,29
2015,19.23077011,1,0,28
2015,8.653845787,1,1,25
2015,8.653845787,1,1,32
2015,21.63461494,1,1,33
2015,19.23077011,0,0,27
2015,13.94230747,0,0,26
2015,13.73626328,1,1,32
2015,21.15384674,0,0,25
2015,24.51922989,1,0,31
2015,13.67521381,0,0,33
2015,12.01923084,0,0,33
2015,36.75213623,1,0,33
2015,13.46153831,1,0,30
2015,12.60683727,1,0,28
2015,25.64102554,1,0,33
2015,15,1,1,25
2015,18.26922989,1,1,33
2015,14.5,0,1,33
2015,28.84615326,1,0,25
2015,7.692307472,0,1,34
2015,19.23077011,1,1,32
2015,11,0,0,30
2015,5.769230843,0,0,28
2015,9.615385056,0,0,26
2015,15.93406582,0,1,34
2015,28.84615326,0,0,25
2015,34.61538315,1,0,32
2015,32.69230652,0,0,33
2015,11.53846169,1,1,31
2015,9,1,0,28
2015,20.0854702,0,0,33
2015,13.94230747,0,0,29
2015,26.92307663,1,0,32
2015,23.50427437,1,1,30
2015,24.81389618,1,1,27
2015,9.615385056,1,1,33
2015,15.38461494,0,0,34
2015,11.53846169,0,0,32
2015,21.79487228,1,0,28
2015,5.769230843,0,0,34
2015,36.05769348,0,0,27
2015,12.82051277,0,0,27
2015,14.42307663,1,0,34
2015,16.48351669,1,1,26
2015,26.55677605,1,1,30
2015,21.63461494,0,0,31
2015,12.08791256,1,0,32
2015,20.19230843,1,0,34
2015,19.23077011,1,0,30
2015,19.23077011,1,1,27
2015,11.53846169,1,1,30
2015,17.78846169,1,0,32
2015,24.03846169,0,0,33
2015,33.16326523,1,0,27
2015,25.51769257,1,0,32
2015,15.86538506,1,0,27
2015,14.42307663,1,0,25
2015,17.5,1,0,26
2015,19.23077011,1,1,30
2015,32.69230652,1,1,28
2015,12.36263752,0,1,30
2015,45.67307663,1,0,30
2015,24.64182663,1,1,25
2015,35.09615326,1,1,28
2015,12.82051277,0,0,25
2015,16.82692337,0,0,28
2015,24.03846169,1,1,28
2015,27.77777863,1,0,27
2015,24.72527504,1,1,25
2015,20.04807663,1,1,33
2015,7.211538315,0,1,27
2015,11.53846169,0,0,26
2015,14.42307663,0,0,26
2015,28.84615326,1,0,32
2015,23.80952454,1,0,30
2015,36.05769348,0,0,31
2015,26.70940208,1,1,34
2015,42.0625,1,0,30
2015,21.35416603,1,0,26
2015,19.23077011,0,0,34
2015,16.82692337,0,0,31
2015,15.86538506,1,1,33
2015,16.94139099,0,0,28
2015,14.01098919,1,0,28
2015,17.78846169,0,0,28
2015,3.269230843,1,0,28
2015,21.63461494,1,0,27
2015,14.42307663,0,0,26
2015,24.03846169,1,0,34
2015,15.38461494,0,0,30
2015,15.86538506,1,1,27
2015,12.82051277,1,0,31
2015,13.94230747,0,1,31
2015,38.46154022,1,0,32
2015,33.21678162,1,0,32
2015,8.669285774,0,0,33
2015,17.30769157,1,1,31
2015,17.54807663,1,0,31
2015,19.23077011,1,1,31
2015,12.48076916,1,0,26
2015,5.289422989,0,1,26
2015,25,0,0,32
2015,12.5,0,0,32
2015,20.19230843,1,0,33
2015,27.47252655,1,0,29
2015,21.73077011,1,0,29
2015,22.69230843,1,1,27
2015,8.974358559,0,1,25
2015,14.88060856,1,0,28
2015,36.6300354,1,0,29
2015,58.76068497,1,0,32
2015,26.44230843,1,1,30
2015,9.890110016,0,1,26
2015,15.625,0,1,25
2015,17.3992672,1,1,29
2015,9.615385056,0,1,30
2015,16.82692337,0,0,26
2015,50,0,0,34
2015,8.974358559,1,0,31
2015,4.807692528,0,0,26
2015,27.88461494,1,1,31
2015,24.88888931,0,0,26
2015,21.15384674,0,0,33
2015,16.82692337,1,1,26
2015,21.36752129,1,0,29
2015,16.82692337,1,0,30
2015,13.73626328,0,1,32
2015,26.92307663,1,0,28
2015,32.05128098,0,1,29
2015,17.30769157,0,0,32
2015,25.96153831,0,0,34
2015,14.42307663,0,0,31
2015,26.44230843,0,1,26
2015,21.63461494,0,0,31
2015,24.03846169,0,0,27
2015,10.57692337,0,0,25
2015,16.82692337,0,0,33
2015,14.42307663,1,1,26
2015,40.86538315,1,0,27
2015,52.35042572,1,1,27
2015,10.89743614,1,1,25
2015,20.94017029,0,0,34
2015,23.07692337,1,1,32
2015,33.65384674,1,0,34
2015,15.38461494,1,0,26
2015,43.26922989,1,1,34
2015,16.53106499,1,0,25
2015,7.211538315,0,1,30
2015,11.68269253,0,0,26
2015,7.5,0,0,33
2015,17.30769157,0,1,33
2015,42.73504257,1,0,27
2015,27.35042763,1,1,26
2015,12.5,0,1,33
2015,12.01923084,0,0,32
2015,22.11538506,1,1,28
2015,14.61538506,1,1,25
2015,20.67307663,1,1,32
2015,42.73504257,1,0,34
2015,24.03846169,1,1,28
2015,9.615385056,1,1,33
2015,15.58798122,1,0,27
2015,12.01923084,1,0,26
2015,24.03846169,1,0,33
2015,14.30769253,0,1,31
2015,25.64102554,1,1,32
2015,42.73504257,1,0,34
2015,30.76922989,1,0,34
2015,21.63461494,1,1,32
2015,19.23077011,0,0,28
2015,17.34693909,0,1,27
2015,40.1709404,1,0,32
2015,25.48077011,1,0,31
2015,10.57692337,0,0,27
2015,11.05769253,0,0,26
2015,19.23077011,0,0,32
2015,14.90384579,1,1,31
2015,18.91025734,0,0,28
2015,4.519230843,0,1,32
2015,13.73626328,1,0,30
2015,15.86538506,1,0,30
2015,48.07692337,1,0,34
2015,5.769230843,0,0,30
2015,22.59615326,1,0,25
2015,16.82692337,0,1,33
2015,14.9572649,1,0,33
2015,19.23077011,0,1,33
2015,10.57692337,0,0,26
2015,20.67307663,1,0,26
2015,15.86538506,1,1,25
2015,13.26923084,1,1,33
2015,16.82692337,0,0,30
2015,23.4265728,0,0,29
2015,21.9017086,1,1,30
2015,36.05769348,0,0,32
2015,21.63461494,0,0,30
2015,22.11538506,0,1,28
2015,35.47008514,1,0,30
2015,7.326007366,0,0,30
2015,28.84615326,1,0,29
2015,38.46154022,0,0,28
2015,22.11538506,0,0,32
2015,12.23776245,0,1,30
2015,11.83431911,1,1,25
2015,10.48951054,0,0,33
2015,15.86538506,0,1,26
2015,20.67307663,1,1,33
2015,36.98225021,1,1,29
2015,14.42307663,1,1,27
2015,21.79487228,1,1,34
2015,19.23077011,1,0,30
2015,10.16483498,1,1,25
2015,6.538461685,1,0,28
2015,25.39682579,1,1,26
2015,25.39682579,1,1,26
2015,14.42307663,0,0,29
2015,17.78846169,1,1,25
2015,16.82692337,1,0,32
2015,26.55677605,1,1,26
2015,10.87912083,0,0,29
2015,18.75,0,1,30
2015,10.10416698,1,0,29
2015,21.9017086,1,1,29
2015,16.82692337,1,0,29
2015,22.59615326,0,0,29
2015,5.341880322,1,1,26
2015,17.52136803,1,1,29
2015,24.51922989,1,1,26
2015,16.34615326,1,0,27
2015,38.46250153,1,0,34
2015,11.05769253,1,1,32
2015,13.46153831,1,1,31
2015,20.60439491,1,1,33
2015,17,0,0,26
2015,28.84615326,1,0,32
2015,22.11538506,1,0,25
2015,5.769230843,0,0,26
2015,27.2435894,1,0,31
2015,20.19230843,1,1,31
2015,21.36752129,0,0,33
2015,13.70192337,0,0,32
2015,14.42307663,0,0,32
2015,28.84615326,1,1,25
2015,20.67307663,1,1,25
2015,15.38461494,0,1,30
2015,46.15384674,1,0,34
2015,12.62626266,1,0,33
2015,23.07692337,1,0,30
2015,10,1,1,31
2015,14.31126976,1,1,31
2015,28.10650826,1,0,34
2015,20.97788429,1,0,26
2015,24.51922989,1,1,25
2015,28.84615326,1,1,30
2015,9.538461685,1,0,31
2015,27.2435894,1,0,29
2015,17.09401703,1,0,28
2015,28.84615326,1,0,31
2015,13.94230747,1,1,28
2015,41.82692337,1,0,30
2015,11.05769253,1,0,32
2015,16.82692337,0,0,32
2015,12.98076916,1,1,30
2015,24.03846169,1,0,33
2015,22.11538506,1,0,29
2015,14.42307663,1,1,26
2015,18.83012772,0,0,26
2015,16.82692337,0,0,31
2015,21.53846169,1,0,30
2015,15.38461494,1,1,27
2015,9.615385056,0,0,33
2015,27.30769157,1,0,31
2015,15.38461494,0,0,30
2015,17.78846169,0,0,30
2015,29.56730843,1,1,29
2015,24.03846169,1,0,29
2015,10.06993008,0,0,31
2015,16.34615326,0,1,25
2015,14.30769253,0,0,26
2015,12.5,0,0,29
2015,48.07692337,0,0,30
2015,15.38461494,1,0,32
2015,5.547337055,0,0,28
2015,12.01923084,1,1,29
2015,11.77884579,0,1,30
2015,17.78846169,0,0,32
2015,19.23077011,0,0,34
2015,28.84615326,1,1,34
2015,5.769230843,1,0,30
2015,19.23077011,1,1,28
2015,19.23077011,1,0,27
2015,21.63461494,1,1,34
2015,23.84615326,1,1,34
2015,12.23557663,1,0,29
2015,22.40896416,1,0,33
2015,30.76922989,1,0,30
2015,25.10683823,1,1,27
2015,23.07692337,1,0,34
2015,10.78846169,1,1,29
2015,28.84615326,1,1,30
2015,13.24786282,1,0,34
2015,14.90384579,1,1,33
2015,48.07692337,1,0,32
2015,15.38461494,0,0,25
2015,28.84615326,1,0,29
2015,21.63461494,1,1,29
2015,39.61538315,0,0,32
2015,20.6593399,1,1,25
2015,14.42307663,1,0,27
2015,20.19230843,0,1,27
2015,19.23077011,1,0,26
2015,17.30769157,1,1,25
2015,24.4755249,1,1,34
2015,12.06293678,1,0,26
2015,14.42307663,0,1,34
2015,8.547008514,1,0,31
2015,19.71153831,1,0,26
2015,13.67521381,1,1,25
2015,17.20647812,1,0,34
2015,41.34615326,1,1,33
2015,16.48351669,0,1,27
2015,52.88461685,1,0,28
2015,25.96153831,1,1,28
2015,15.86538506,1,1,34
2015,16.08894157,1,0,31
2015,38.46154022,1,0,31
2015,43.26922989,1,0,30
2015,24.03846169,1,0,25
2015,24.03846169,1,0,25
2015,31.25,1,1,28
2015,4.615384579,0,0,25
2015,34.72222137,1,1,28
2015,9.355509758,0,0,25
2015,15.38461494,0,1,33
2015,12.01923084,0,0,30
2015,28.84615326,1,1,33
2015,19.71153831,1,0,34
2015,14.42307663,0,0,32
2015,32.69230652,0,1,34
2015,10.09615421,0,1,31
2015,16.39422989,0,1,25
2015,10.57692337,0,0,27
2015,17.30769157,0,0,34
2015,4,0,1,25
2015,11.53846169,0,1,32
2015,16.05769157,1,1,25
2015,10.89769268,1,0,30
2015,28.84615326,1,1,34
2015,21.79487228,1,0,33
2015,8.012820244,1,1,30
2015,22.36135864,0,0,34
2015,9.838997841,0,1,33
2015,17.30769157,1,1,25
2015,42.73504257,1,0,33
2015,21.2550602,1,1,31
2015,9.890110016,1,0,28
2015,17.30769157,1,0,32
2015,28.84615326,1,1,32
2015,6.730769157,0,0,25
2015,18.75,1,1,31
2015,18.49112511,0,1,25
2015,30.98290634,1,1,30
2015,16.82692337,0,1,32
2015,27.2435894,0,0,34
2015,20.67307663,0,0,28
2015,12.23776245,0,0,28
2015,13.88888931,0,0,29
2015,15.38461494,0,0,30
2015,12.98076916,0,0,26
2015,18.3150177,0,0,28
2015,10.09615421,1,0,34
2015,10.30219746,0,0,27
2015,72.11538696,1,0,33
2015,25.96153831,0,0,30
2015,19.23077011,1,0,29
2015,20.19230843,0,0,33
2015,14.90384579,0,1,29
2015,48.07692337,0,0,26
2015,26.44230843,1,0,32
2015,26.44230843,0,0,32
2015,38.46154022,1,1,34
2015,20.34023666,1,0,27
2015,11.53846169,0,1,26
2015,14.42307663,1,1,34
2015,16.82692337,1,1,33
2015,31.25,1,1,33
2015,31.25,1,1,31
2015,32.21154022,1,0,34
2015,12.98076916,0,0,28
2015,18.26922989,0,1,26
2015,9.615385056,1,0,27
2015,14.42307663,0,1,30
2015,24.03846169,1,0,33
2015,11.43451118,0,1,26
2015,8.653845787,0,0,33
2015,31.39717484,1,1,28
2015,14.19413948,0,0,31
2015,21.15384674,1,0,30
2015,12.39316273,0,1,33
2015,8.461538315,0,0,32
2015,22.59615326,1,0,33
2015,25,0,0,30
2015,20.19230843,0,0,26
2015,38.46154022,0,0,25
2015,15.70576954,1,1,28
2015,19.23077011,1,0,29
2015,17.78846169,1,1,28
2015,14.42307663,0,1,28
2015,15.38461494,0,0,27
2015,21.63461494,0,0,34
2015,16.82692337,1,1,32
2015,9.615385056,0,1,33
2015,13.73626328,0,1,25
2015,18.75,0,1,27
2015,24.03846169,1,0,33
2015,12.01923084,0,1,29
2015,30.76922989,1,1,34
2015,17.30769157,1,0,29
2015,31.2509613,1,0,34
2015,25.48077011,0,1,25
2015,24.03846169,1,0,28
2015,25.96153831,1,0,26
2015,12.01923084,0,1,31
2015,48.07692337,0,0,28
2015,52.88461685,1,0,34
2015,13.46153831,0,0,27
2015,13.94230747,1,0,29
2015,12.98076916,0,1,26
2015,50.48077011,1,0,33
2015,11.05769253,0,0,28
2015,16.48351669,0,1,27
2015,20.67403793,1,1,33
2015,32.05128098,1,0,29
2015,20.19230843,0,1,30
2015,22.43589783,0,0,28
2015,32.05128098,1,1,30
2015,32.96703339,1,0,30
2015,18.26922989,1,1,26
2015,16.10577011,0,0,31
2015,19.23077011,0,0,29
2015,14.52991486,0,0,25
2015,21.63461494,0,0,31
2015,12.01923084,0,0,30
2015,12.01923084,0,0,28
2015,12.01923084,0,0,30
2015,11.53846169,0,0,25
2015,23.07692337,0,0,32
2015,31.73077011,1,0,29
2015,43.26922989,1,0,34
2015,17.78846169,0,1,31
2015,19.23077011,1,0,32
2015,52.40384674,1,0,32
2015,19.80769157,1,0,28
2015,14.42307663,0,0,34
2015,21.63461494,0,0,34
2015,8.653845787,0,0,25
2015,66.82691956,1,0,32
2015,16.82692337,1,0,32
2015,48.07692337,1,1,33
2015,13.78929996,0,0,34
2015,13.73626328,0,1,30
2015,14.42307663,0,0,29
2015,16.82692337,1,0,31
2015,29.80769157,1,1,26
2015,28.84711456,1,0,33
2015,27.69230843,0,0,30
2015,27.77777863,1,1,33
2015,22.40896416,1,0,30
2015,36.05769348,1,1,30
2015,24.03846169,1,0,34
2015,18.75,0,0,34
2015,32.75,1,1,30
2015,52.40384674,1,0,30
2015,24.78632545,0,1,34
2015,12.01923084,0,1,31
2015,21.63461494,0,1,25
2015,19.23077011,1,1,29
2015,18.23426628,0,0,29
2015,8.75,0,1,29
2015,6.410256386,0,0,26
2015,18.26922989,1,1,27
2015,23.07692337,1,0,29
2015,10.81730747,1,1,26
2015,23.55769157,1,0,26
2015,16.34615326,1,1,29
2015,25.03846169,1,0,27
2015,17.30769157,1,0,31
2015,26.44230843,1,0,27
2015,27.77777863,1,0,33
2015,9.615385056,0,1,28
2015,4.807692528,0,0,26
2015,17.30769157,1,1,25
2015,15.73426533,0,1,27
2015,27.88461494,1,1,31
2015,9.615385056,0,0,34
2015,37.39316177,1,1,32
2015,13.24786282,1,1,32
2015,21.63461494,1,1,32
2015,31.25,1,0,25
2015,24.35897446,1,0,32
2015,9.616346359,1,1,31
2015,60.32051468,1,0,33
2015,16.82692337,0,0,29
2015,45.67307663,0,0,29
2015,9.615385056,1,0,25
2015,9.615385056,1,0,25
2015,25,0,0,34
2015,14.42307663,0,0,32
2015,9.615385056,0,1,34
2015,13.15789509,0,0,28
2015,52.88461685,1,0,31
2015,43.93776321,0,0,29
2015,13.09615421,1,1,25
2015,55.28845978,1,1,34
2015,15.57692337,1,1,32
2015,7.5,0,0,25
2015,7.371794701,0,0,34
2015,39.90384674,1,1,34
2015,18.8336544,0,0,33
2015,43.26922989,1,0,28
2015,15.06410217,0,0,27
2015,43.26922989,1,0,34
2015,13.46153831,0,0,30
2015,11.83431911,0,0,28
2015,6.893491268,0,0,26
2015,52.88461685,1,0,33
2015,28.46153831,0,0,32
2015,14.28571415,0,0,30
2015,7.211538315,0,1,25
2015,15.38461494,0,0,28
2015,28.84615326,1,1,26
2015,28.84615326,1,1,27
2015,20.19230843,1,1,34
2015,18.26922989,0,0,31
2015,13.78929996,0,0,28
2015,12.36263752,0,1,28
2015,8.653845787,0,1,30
2015,43.26922989,1,0,33
2015,15.10988998,1,0,26
2015,33.65384674,1,0,30
2015,46.15384674,1,0,33
2015,8.814102173,0,0,31
2015,16.82692337,0,0,27
2015,16.82692337,0,0,31
2015,7.211538315,0,1,28
2015,9.890110016,0,0,30
2015,5,0,0,25
2015,6.730769157,1,1,25
2015,33.65384674,1,1,29
2015,23.07692337,1,1,30
2015,15.38461494,1,0,26
2015,24.03846169,0,0,25
2015,26.92307663,0,0,31
2015,57.69230652,1,1,33
2015,24.03846169,1,1,34
2015,20.2429142,1,1,25
2015,19.23077011,1,1,25
2015,19.23077011,1,1,27
2015,35,1,1,30
2015,35.57692337,1,0,26
2015,28.84615326,1,0,25
2015,55.47337341,1,1,26
2015,19.23077011,0,0,27
2015,24.43910217,1,1,32
2015,20.94017029,1,1,26
2015,17.30769157,1,1,25
2015,21.63461494,0,0,28
2015,31.25,1,1,34
2015,31.65048027,1,1,33
2015,18.53146935,1,1,28
2015,32.45192337,1,1,31
2015,10.09615421,0,1,30
2015,23.07692337,1,1,31
2015,41.82692337,1,0,30
2015,24.03846169,1,1,26
2015,24.03846169,1,0,31
2015,13.94230747,1,1,33
2015,18.75,1,0,33
2015,16.82692337,1,1,25
2015,8.653845787,0,0,25
2015,19.23077011,1,1,30
2015,16.42307663,1,1,28
2015,53.41880417,1,0,33
2015,22.59615326,1,1,27
2015,21.77777863,1,0,27
2015,29.4871788,1,0,26
2015,7.091346264,1,0,27
2015,25,1,1,28
2015,15.625,1,0,34
2015,10.57692337,0,1,33
2015,16.82692337,1,1,26
2015,32.90598297,1,0,31
2015,17.15686226,1,0,25
2015,28.84615326,1,1,32
2015,31.37651825,1,1,25
2015,19.6581192,1,1,29
2015,20.19230843,1,1,27
2015,15.38461494,1,1,27
2015,20,1,1,31
2015,32.1428566,1,0,31
2015,37.69230652,1,0,30
2015,17.62820435,1,0,30
2015,37.5,1,1,30
2015,26.44230843,1,0,31
2015,33.65384674,1,0,26
2015,22.18934822,1,0,25
2015,38.46154022,1,0,28
2015,9.615385056,0,0,32
2015,72.11538696,1,0,28
2015,57.69230652,1,0,33
2015,5.769230843,0,1,26
2015,20.72649574,1,1,25
2015,44.23077011,1,0,28
2015,36.05769348,1,1,28
2015,16.82692337,1,1,25
2015,14.42307663,0,0,28
2015,19.23077011,0,0,30
2015,14.95192337,0,0,26
2015,26.44230843,1,1,29
2015,10.81730747,1,1,33
2015,16.02564049,1,0,29
2015,12.01923084,0,1,31
2015,42.78845978,1,0,27
2015,28.84615326,1,1,29
2015,69.2307663,1,0,34
2015,13.46153831,0,1,29
2015,28.36538506,1,0,33
2015,15.625,0,1,33
2015,36.32478714,0,0,28
2015,35.09615326,1,0,28
2015,21.15384674,1,0,30
2015,4.326922894,0,0,25
2015,9.615385056,0,1,27
2015,38.94230652,0,0,34
2015,10.57692337,0,0,25
2015,19.23077011,0,1,25
2015,46.15384674,1,0,26
2015,17.30769157,1,0,30
2015,24.03846169,1,0,28
2015,53.84615326,1,1,28
2015,34.61538315,1,0,33
2015,12.01923084,1,1,30
2015,36.05769348,1,0,32
2015,16.92307663,1,1,25
2015,34.61538315,0,0,34
2015,36.05769348,1,0,30
2015,28.84615326,1,1,29
2015,12.40659332,1,1,29
2015,36.85897446,1,0,28
2015,36.85897446,1,1,29
2015,44.71154022,1,0,29
2015,20.40816307,1,0,27
2015,18.42307663,1,1,32
2015,30.76922989,1,1,29
2015,28.84615326,1,0,32
2015,27.5,1,1,26
2015,25.39682579,1,1,26
2015,32.05128098,1,0,33
2015,21.63461494,1,1,25
2015,20.87912178,1,1,34
2015,31.25,1,0,29
2015,23.07692337,1,1,26
2015,24.03846169,1,0,26
2015,42.5,1,0,27
2015,18.18181801,1,1,27
2015,38.46154022,1,0,34
2015,28.84615326,1,0,33
2015,16.82692337,0,1,29
2015,25,1,0,25
2015,39.42307663,1,1,26
2015,24.03846169,1,1,26
2015,60.09615326,1,1,34
2015,25.12019157,1,1,25
2015,32.69230652,1,0,31
2015,19.23077011,1,1,28
2015,16.23931694,1,1,25
2015,12.01923084,1,1,27
2015,5.288461685,0,0,26
2015,13.73626328,0,0,34
2015,14.90384579,1,1,29
2015,44.23077011,1,0,30
2015,38.46154022,1,1,31
2015,41.82692337,1,0,31
2015,14.42307663,1,1,25
2015,8.899999619,0,0,30
2015,23.50427437,1,0,32
2015,11.88034153,1,0,32
2015,40.86538315,1,0,33
